f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,emotion_label
-648.15466,55.962032,-0.7052926,18.915892,-1.8986707,0.9463634,-4.53987,-7.820884,-8.347998,7.258359,-8.050203,2.995201,-3.7106292,-1.3354048,-0.7045278,-2.9126778,-0.31272617,-0.51208884,-4.0237727,-0.2177307,0.027838621,0.044161294,0.05170134,0.050529253,0.040998954,0.034714118,0.037053637,0.04081314,0.037056744,0.027051602,0.02045295,0.020945622,0.022331225,0.019334635,0.013717908,0.010885917,0.012231725,0.013382517,0.0122251855,0.010752884,0.0056679556,0.008067994,-0.00014377908,-0.0031964732,0.0073883114,0.0065058987,0.00086472754,-0.0015978639,-0.0063450215,-0.00012449885,0.0032559582,-0.0050524357,-0.0048166476,-0.004136871,-0.0043908963,0.0007991316,-0.0034887616,-0.0058881263,-0.0012750736,-0.0047675534,188.96335,56.881138,39.569424,33.27456,25.792707,21.73691,19.035837,15.382548,15.461796,11.47006,15.8526,10.0450535,13.155039,11.709755,9.074973,10.581032,10.7275,9.029023,9.336233,9.262786,15.209434,7.1624923,6.2329364,4.241688,3.5355377,3.1270118,2.5596578,2.2949204,2.2409863,1.7269443,1.9192134,1.8007659,1.6336693,1.6660849,1.4417282,1.5725193,1.3934318,1.3697494,1.2496814,1.5493658,6.5261097,3.3966985,2.350901,1.8305669,1.6276215,1.4794382,1.3339607,1.1215782,1.0811567,0.9293495,1.0183202,1.0677823,0.92181754,0.98785895,0.9487649,0.9219599,0.8240043,0.90113145,0.84482753,0.897255,angry
-679.9938,66.19677,2.4670446,22.213535,4.264487,0.03890013,-5.069674,-7.076925,-6.37992,8.142677,-9.810698,4.410391,-2.4355311,0.5013872,-0.792059,-3.056945,2.0429978,1.9401945,-1.8509126,-0.7191673,0.0007157437,0.0040357723,0.0029172518,-0.0008933235,0.001172823,-0.0012346851,-0.0033836365,-6.2733394e-05,-0.0022929031,-0.002431673,0.0017839096,-0.0005854594,-0.0004353856,0.0018609624,-0.00213816,-0.0021577182,-0.0019265045,-0.0069811675,-0.0059591164,-0.0054287896,0.01818581,0.023919996,0.023266248,0.023477666,0.020819955,0.019978117,0.01921683,0.016398313,0.016440768,0.015764873,0.013027587,0.013281115,0.012460386,0.010234795,0.010594168,0.009260862,0.007862972,0.00919128,0.008027004,0.0072420975,170.64743,63.109615,33.061993,29.444157,25.514364,21.880064,20.990646,17.249546,16.50333,13.720425,15.526555,9.520871,12.824071,10.303598,8.709789,9.943437,8.778659,7.579932,7.8554053,7.765817,15.273024,8.025549,5.3858824,3.347408,3.243499,3.276563,2.708805,2.479994,2.2842882,2.0718837,1.9173992,1.7221006,1.5138409,1.2453191,1.2558178,1.2957352,1.2361261,1.1978045,1.1269705,1.1273751,6.5240903,3.9790752,2.5785854,1.6483562,1.3871119,1.3761601,1.3566194,1.2807255,1.1094385,1.1915232,0.980831,1.092284,1.0245768,0.874866,0.95279634,0.8839954,0.84571236,0.8197408,0.84032035,0.72207385,angry
-751.15894,49.89963,14.570342,15.72727,1.9869642,1.505188,-5.842805,-4.188888,-0.27631387,3.4885798,-6.4537296,5.0878663,-2.9864035,0.24392791,-1.8765285,-2.021374,4.6246223,0.9830218,-4.0143857,-1.4477661,-0.00021037865,-0.00029640578,-0.00029293325,-0.0002872809,-0.00027949628,-0.00026974725,-0.00025824615,-0.00024515134,-0.00023077334,-0.00021539416,-0.00019930209,-0.00018282744,-0.00016632587,-0.00015014509,-0.00013460749,-0.000120110686,-0.000106933505,-9.545852e-05,-8.5951084e-05,-7.868447e-05,-0.003925111,-0.005542508,-0.0055178497,-0.005476896,-0.005419904,-0.00534727,-0.005259438,-0.005156959,-0.00504046,-0.004910694,-0.0047684526,-0.004614617,-0.0044501293,-0.0042760065,-0.004093262,-0.003903016,-0.003706376,-0.00350451,-0.0032985616,-0.0030896894,153.8919,66.05892,33.316505,25.876911,22.922935,14.550309,15.677501,13.897261,10.194627,11.735487,13.231183,7.856633,13.178421,9.607476,10.367755,8.538896,6.794387,6.4529834,8.8634615,8.347239,11.444612,7.6968265,4.524055,3.4283714,3.3380344,2.4299262,2.4845266,2.4897592,1.3917086,1.7858711,1.4264044,1.2744697,1.2949572,1.2904006,1.2497234,1.1549177,0.97413176,0.98034483,1.1243771,1.2941953,5.453357,3.6551335,2.0173044,1.5606885,1.2319876,1.2557158,1.3515865,1.3684746,0.9017014,0.8728147,0.85219413,0.7345845,0.7563039,0.79122436,0.74638164,0.7313253,0.73718554,0.7805438,0.7742319,0.7334659,angry
-663.71356,57.76368,15.5718,20.503204,-0.6766668,0.6692284,-0.30315816,-8.366393,-6.4106736,3.938116,-9.915069,1.5783477,-2.7244718,-0.40064272,-3.8421326,-1.648235,0.12465328,-0.6114958,-5.3738303,0.20637628,-0.18485308,-0.16419668,-0.06824203,-0.07000875,-0.05897731,-0.05182265,-0.0474226,-0.041339222,-0.040348016,-0.03616868,-0.03601793,-0.03403883,-0.03316398,-0.032195836,-0.031428646,-0.03129256,-0.02939557,-0.029267257,-0.02751679,-0.026892567,0.12771508,0.09253603,0.0061834278,0.009130632,0.000747988,-0.0039775902,-0.0062204613,-0.010126562,-0.009592513,-0.012147707,-0.011191516,-0.011984923,-0.011794707,-0.011654989,-0.011266061,-0.010229117,-0.010730613,-0.00958353,-0.009891405,-0.009166397,153.89691,67.34518,29.932571,27.861416,30.292042,21.577888,17.643812,18.935564,16.51747,13.116079,19.61953,9.501777,10.888161,9.169748,10.7019205,9.313261,8.756964,8.750249,9.937843,7.7251234,13.955932,8.249518,4.8243127,3.615346,3.478341,3.1448772,2.363942,2.744082,1.9624525,1.9630005,1.8451544,1.5354599,1.4192657,1.4195541,1.1217552,1.2790234,1.1733769,1.1637896,1.3597913,1.1887009,6.4866967,3.6316996,2.4188519,1.8967335,1.2606295,1.347214,1.3599038,1.3266859,1.1037533,1.0967542,1.0196898,0.9514426,0.986393,0.8274997,0.8299219,0.865251,0.70636356,0.75379455,0.8346049,0.73218554,angry
-507.3912,31.30453,-18.206846,11.528144,-14.596474,-10.454899,-4.1887035,-10.68889,-10.201766,4.1923957,-14.026953,4.185188,-7.281919,-7.341827,-2.365797,-5.529168,0.86827785,3.906759,0.20514828,5.5991073,0.040442888,0.07627002,0.019492483,-0.019556139,0.05125478,0.039669704,-0.0023502083,0.009167414,0.005061609,0.02704714,0.03372731,-0.018857187,-0.015552566,0.0033744609,-0.005958147,-0.009858552,-0.0066384287,-0.008842495,-0.023576764,-0.013850697,-0.06804972,-0.060214672,0.011946378,0.028006943,-0.010053659,-0.007400088,0.024704318,0.008235863,-0.022607522,-0.023344109,-0.014108189,0.0002242402,-0.005259871,-0.004399112,0.016344275,0.007477534,-0.013513045,-0.0047973953,0.0058018314,0.0019763014,191.5032,45.819855,35.287647,27.635548,30.514206,23.950426,18.936361,15.872721,13.696948,13.772234,16.212534,10.243616,13.042198,11.965093,9.2295265,11.888438,12.825954,12.178119,14.883918,16.670507,16.809134,6.799923,5.700882,3.6963875,4.204705,3.0671804,2.7152224,1.9681737,1.7538463,1.8913518,1.9997858,1.5339227,1.4411703,1.6844933,1.5005578,1.5978117,1.980437,1.9822818,2.2990334,2.695779,6.6772156,3.5194027,2.2829683,1.8483776,1.8384751,1.3678172,1.3479315,1.0735719,1.0781533,1.0318854,1.0455745,1.0977153,0.8468393,1.0053289,0.9907068,1.0345151,1.1140593,1.2183485,1.1968639,1.3525641,angry
-485.26257,22.65014,-29.76751,10.216056,-15.712136,-6.9489803,-9.053323,-7.693452,-10.982435,4.514354,-13.023549,0.3350507,-8.6541395,-9.649932,0.027270598,-6.965423,2.449338,11.409937,7.1318407,14.169406,1.0341586,0.08504466,0.12878811,0.11606507,0.057521846,0.056614246,-0.036218442,-0.010944493,0.006092143,0.008593062,-0.025176477,-0.014957659,0.001666858,0.019467806,0.008222234,0.025569567,-0.0013170147,-0.013078379,-0.00625348,0.030272972,0.44627374,-0.019047257,0.038597036,0.021615142,-0.032698363,-0.031952552,-0.07015227,-0.048783142,-0.02917066,-0.00828029,-0.01773472,0.0056028534,-0.0106616365,-0.013024783,-0.02627811,-0.009149983,0.020587392,0.037820917,0.022997305,0.009933442,197.82544,37.640835,41.53684,27.46046,26.10941,16.252161,22.656656,12.239945,15.092965,15.365899,13.985743,9.241152,12.634562,14.389191,9.231227,13.803289,14.923516,19.134104,18.662949,18.914263,18.455172,6.1779113,6.3830504,3.6211736,3.7517154,2.538168,3.382216,1.7611146,1.871372,2.2579918,1.6275179,1.5042547,1.5694171,2.1162002,1.7162913,1.91005,2.200576,2.7175505,2.9066556,2.9783497,7.6501865,3.2183886,2.2617176,1.3660204,1.6432425,1.3474072,1.6504934,1.1422415,0.9359263,1.1243675,0.95990115,1.0134859,0.87619793,1.0967147,1.0825574,0.9658549,0.9877811,1.313215,1.349955,1.5007803,angry
-431.33752,17.17098,-28.86828,0.42318046,-19.647627,-11.422662,-9.381914,-8.743368,-10.556255,3.2852685,-13.514353,-0.050506692,-11.8290205,-7.5877833,-3.9598396,-3.5608604,6.275018,14.742202,4.87547,13.159552,1.4388196,0.20078151,-0.10485032,-0.07752056,-0.19592865,-0.17570831,0.076526575,-0.048142146,-0.051561613,0.06460894,-0.08327099,-0.029055972,0.0011596109,0.0065459637,-0.047103357,0.0006043333,-0.027600463,0.011002744,0.038901858,0.1262643,0.06712878,0.04302691,0.03713579,0.03315127,0.043651633,0.052187975,0.004088093,0.022164721,0.024171162,0.016745202,0.043006174,0.016585276,0.004090962,-0.025716715,0.0020815122,-0.012793932,0.008895728,-0.016734054,-0.011930793,-0.03236903,179.90872,38.518345,42.80974,28.971085,26.931082,23.331581,23.891024,13.986688,12.345517,11.829017,14.548163,8.743774,13.925681,11.99472,10.416031,14.100325,16.05919,16.891678,12.635069,17.882856,15.517699,5.9994407,6.6214414,3.3241677,3.4993412,2.7490706,3.0985987,2.377947,1.4077383,1.8817414,1.6009688,1.5866218,1.5994866,1.7624545,1.3932633,1.7583104,1.838096,2.2738504,2.1098626,2.3856816,6.204391,2.730238,2.4939144,1.4987861,1.4457747,1.2634925,1.5736783,1.2835575,0.9808896,1.0185195,0.9899112,0.97304046,0.8419889,1.106415,0.95528686,1.0405818,1.0171635,1.0699757,1.3125029,1.3378211,angry
-517.9213,19.864346,-15.135136,15.885666,-17.379719,-14.675534,-8.427463,-12.161602,-12.095022,3.5766191,-13.9867325,0.17113763,-10.364858,-10.682449,-5.282795,-10.7451515,-3.2824259,3.6967618,-3.3791878,3.5318053,1.1800184,0.3103918,0.1327355,0.025443159,-0.21653104,-0.20397964,0.06808776,-0.06200775,0.0033598642,0.12919456,-0.097180784,0.019938728,-0.040161114,-0.054340173,-0.0090208175,-0.005171722,-0.007878966,0.014702763,-0.010747155,-0.019171275,-0.012333551,-0.002443038,-0.016723968,0.019604731,0.030535936,0.03681257,-0.021156235,0.0052731526,0.0075228917,0.007021002,0.028494287,-0.010677742,0.017457068,0.0075129853,0.015480685,0.0049860566,-0.021170264,-0.024894131,-0.0029821103,0.008172426,180.16292,50.551617,38.712055,27.413519,28.756588,25.447063,22.110735,15.2032795,13.452851,15.087933,14.543673,9.67634,11.478341,12.358966,10.905884,13.733568,12.182098,16.111044,14.444695,18.828299,17.251503,6.706945,6.6061964,3.622521,3.6472929,2.4977844,2.9991016,2.006474,2.0574474,1.7487664,1.5215299,1.6808163,1.3797306,1.7372961,1.555947,1.6824547,1.7999326,2.1884162,1.96441,2.533613,6.8167496,3.154154,2.9448824,1.8081893,1.4185252,1.2222528,1.422002,1.0905942,1.0988063,0.8610727,0.82864493,0.95030755,0.8189084,1.0461935,0.8510033,0.84393793,0.9982876,0.9881789,1.0011591,1.2409408,angry
-731.6536,62.15921,7.5979977,19.786581,-1.422566,0.8275913,-11.653637,-4.1823363,-7.680552,1.0857371,-11.03579,3.3749342,-8.694194,-2.2763476,-2.4638886,-5.044785,-0.4843528,-1.6855716,-5.4273295,-4.4272537,0.23822467,0.036820713,0.05008671,0.08579311,-0.035478454,0.02280487,-0.090456836,-0.0097309,0.019038407,-0.0033804618,0.0010052931,-0.022976333,0.0016674536,-0.025757903,-0.04456541,-0.014634633,-0.009503726,0.0005002513,-0.030377759,-0.034153424,0.021284882,0.009613978,-0.024475662,-0.008512411,0.005516971,-0.010325563,-0.014638632,-0.016071716,-0.003437149,0.016018707,0.013197202,0.0027114293,0.002064992,-0.015088688,0.00029371268,0.012579317,-0.0018521793,-0.0002985771,-0.005426287,0.002671644,193.23004,62.594593,28.20908,23.26485,28.794947,17.894905,20.976885,15.969536,16.384565,15.462616,17.135965,10.948931,14.964499,8.8566065,9.43792,10.018643,6.8558726,7.9260993,8.128512,7.824474,14.645364,7.7770066,4.572047,3.4411526,3.8951576,2.5976253,2.9302695,1.6903383,1.6468402,2.1976352,1.7352537,1.4848676,1.4792901,1.2695184,1.248024,1.3687268,1.3263203,1.2043474,1.0621694,1.1201428,6.5291524,3.6448264,2.0416608,1.8250973,1.6083407,1.0537127,1.4401934,1.0080595,0.8884,0.8813162,0.96378833,0.90705705,0.75854164,0.79931694,0.7323397,0.84080875,0.82134783,0.7936444,0.6433572,0.66443187,fearful
-781.07745,56.090027,8.8261595,17.523201,5.9412665,1.5415031,-10.130775,-1.1028256,-2.0792894,1.788466,-5.0207963,3.1652777,-1.6484786,0.97451204,1.7646482,-2.3671381,-2.6887503,1.0644357,-2.2307985,-3.5104594,0.068594694,0.084773585,0.06290484,0.059509557,0.038424186,-0.0054115853,0.01553718,0.062533975,0.018609494,-0.06363703,-0.04677104,0.032351308,0.025593812,-0.03314363,-0.010722078,0.0348997,0.01366971,-0.012664114,-0.011341865,-0.018769274,-0.008952717,-0.012064896,0.0023431692,0.015742425,0.009445907,0.00019173924,-0.0072006085,-0.004455899,0.0027433329,-0.00232275,-0.008147812,-0.007720692,-0.0091007445,-0.015359223,-0.011056688,0.0055863624,0.0057986705,-0.009209082,-0.0076388028,0.00338911,171.38104,61.337082,25.301855,23.422161,26.743752,15.543175,18.399996,14.422056,17.857704,11.15184,14.9453535,9.032993,13.838552,11.776091,10.310229,11.769491,9.1839485,9.3111,9.022203,9.152513,13.5517645,7.6677966,4.198574,3.059913,3.623862,2.4746842,2.3667562,1.9162366,2.0210195,1.5272104,1.4863175,1.2580843,1.2411376,1.4469643,1.2899846,1.3175406,1.1088556,1.2124912,1.1053376,1.2163608,6.0269294,3.5556211,2.215286,1.468129,1.5812123,1.2404917,1.2879434,1.055915,1.1345642,0.8875865,0.8689976,0.78477526,0.8654071,0.79531276,0.8385661,0.8566296,0.67940927,0.7287664,0.7445935,0.72428834,fearful
-754.00085,37.452255,13.731785,12.37874,2.2932644,8.399921,-15.517451,-3.220884,-3.9456904,-3.7579734,-9.43044,0.43654203,-7.4257755,-1.7158527,-5.235157,-8.050997,-2.403981,-3.9793315,-6.993,-5.2534184,0.6065667,-0.021296985,-0.15839344,0.051286705,0.003088951,-0.017566709,-0.10846564,-0.013796189,-0.07633436,-0.0096606575,-0.038944155,0.004381997,0.047503375,0.030948188,0.005056945,-0.026038991,-0.059128795,0.01225882,-0.025190737,-0.042687308,-0.05887753,0.029435541,0.01824618,0.005019231,0.01099998,0.0031992598,0.036271285,0.02534763,0.025797654,-0.00031033068,-0.00075686176,-0.0023476777,0.008502055,-0.0066076065,0.007985976,0.00684866,0.003265824,-0.010686184,0.0013488084,0.0036934167,172.0377,77.40662,29.077093,23.802256,23.848707,17.797972,20.009914,14.967141,15.646632,14.600661,14.180107,7.8954625,14.282196,10.281885,10.481279,12.672486,8.873877,10.164662,11.059003,11.155104,14.119485,8.520041,3.8471236,3.011663,3.116126,2.4115531,2.6361969,2.3945544,2.0621355,1.9232779,1.6954143,1.2735593,1.553658,1.2471383,1.3141719,1.5373802,1.1120409,1.2955554,1.200403,1.6100619,6.616441,3.3813336,1.6507708,1.2230815,1.2629842,1.2093209,1.4964505,1.2407916,1.1287628,1.0116571,0.9250595,0.7589175,0.80898553,0.736902,0.77140206,0.84132737,0.799486,0.8864466,0.6183323,0.9342811,fearful
-779.2333,58.530937,19.071997,19.071321,6.6279707,6.683476,-11.307411,-3.079006,-0.07237989,0.3422591,-6.5658655,5.034163,-5.0109715,0.29922515,-0.30575198,-5.242787,-1.7744378,0.6856674,-3.0628707,-5.7731657,0.061582852,0.09069145,0.083499186,0.06443954,0.059884734,0.067821786,0.07522625,0.06938841,0.040680476,0.016738562,0.01628211,0.012611172,0.0013313642,0.003887129,0.01036978,0.001782712,-0.00939829,-0.0017808648,0.0145125305,0.015430774,0.004408999,-0.006719019,-0.0072081713,0.009615832,-0.0035291058,-0.026470127,-0.028272232,-0.020923115,-0.013806124,-0.011034777,-0.00875246,-0.0036681355,-0.0036978484,-0.006026745,-0.009420891,-0.012793812,-0.009181526,-0.012401548,-0.020862637,-0.01232721,177.88983,84.06115,29.869349,20.383373,21.758295,17.292856,19.58608,13.808854,13.839663,11.798536,13.015894,11.569059,12.685259,10.088562,11.158338,9.642662,8.540074,7.1122184,7.844476,9.628995,15.020632,9.595628,4.318916,2.6539078,3.2174578,2.7384365,2.723339,2.3491664,1.9461926,1.5286936,1.5227804,1.5536441,1.4000629,1.4984151,1.2530204,1.2004108,1.1661093,1.059288,1.0716125,1.2962105,6.4746165,3.7215168,2.106988,1.4426553,1.2631053,1.3155326,1.4483674,1.2631024,1.0385333,0.7558536,0.8545592,0.92582875,0.75947595,0.8776899,0.84283495,0.7707631,0.7584328,0.666109,0.7371953,0.8831984,fearful
-599.45953,40.639717,-26.96619,4.769641,-11.100035,-11.929554,-26.3174,-13.873817,-17.572277,8.925567,-19.547441,6.136153,2.7523587,-3.6637263,3.2121775,-4.5828815,-1.2104961,4.4514794,1.9699796,4.581071,0.37927884,0.06798422,-0.16653189,0.13387515,0.10116248,-0.08713474,-0.08154282,0.013998659,0.047047585,-0.089060016,-0.15843752,0.08647014,0.04337456,-0.031210737,0.060391266,0.031150019,0.00081627234,0.03686901,0.008734326,-0.04531928,0.009208209,0.009262205,-0.012665417,-0.019257188,-0.032209843,-0.023742784,0.0009440251,-0.013553049,-0.01235461,0.0010013882,-0.0009884201,-0.013197628,0.015283073,0.0057670935,-0.027534647,-0.020196697,-0.024894698,-0.024080727,-0.019640304,-0.008100336,153.48268,36.823986,26.872986,25.363611,34.26142,22.881979,24.404858,16.994509,16.102749,14.783072,16.789062,13.587383,18.580593,14.957821,17.385996,13.364736,11.3945675,15.999675,12.94414,15.0699005,14.560811,4.6037946,4.642806,2.8791854,3.4442117,2.6801157,3.102776,2.040181,2.0622892,2.2652166,2.0875263,2.4366176,2.5946617,2.376569,2.9047194,2.0035872,1.9470581,1.8826942,2.1041658,2.6821463,6.791538,2.714762,2.5266466,1.218275,1.384892,1.1740658,1.3823074,1.0356262,1.0495553,1.1922339,1.1325295,1.2303513,1.206578,1.3439305,1.4851224,1.1762068,1.1802907,1.1352781,1.1126063,1.1400576,fearful
-541.8826,11.552247,-24.945107,-2.672753,-22.174013,-16.799948,-23.756279,-8.439645,-12.67114,-0.031086158,1.3113067,8.222497,10.840172,-3.2203715,-5.903496,-5.6616154,-1.2586621,14.670079,8.102227,5.171616,1.3676699,0.08626377,-0.08669711,-0.061302744,-0.21113692,-0.13882998,-0.11848401,-0.060342807,0.026859248,0.010717024,-0.0024244871,0.04151137,-0.053635456,-0.07465487,0.0046259733,-0.07759291,-0.04634854,0.09450595,0.07340711,0.14186311,0.116277166,0.047611624,-0.02027268,0.0105595775,0.030579602,0.007397857,0.0016438724,-0.007629066,0.025002055,0.015138947,-0.0037817017,-0.022503944,0.005853691,0.013091255,0.022287361,0.020785525,0.0011258757,-0.039655365,-0.014490686,-0.05683935,159.82826,33.665924,29.598198,27.528675,30.100504,16.998446,24.724396,13.213979,14.021262,14.397717,18.37565,20.70055,20.204042,17.948574,16.190247,13.906301,11.65691,16.232353,20.156599,21.366524,14.594377,6.029366,4.332912,3.1120071,3.197851,2.1598504,3.086671,1.7299961,2.1096516,2.1489778,3.3948593,3.9313347,3.2842822,2.6516247,2.7195635,2.131723,1.8906235,1.7331382,2.9171999,3.0201104,5.776084,2.9801555,2.0416613,1.2193643,1.2595682,1.1183056,1.2761365,0.96996176,1.0762607,1.0312061,1.8151662,1.8367233,1.4810784,1.542742,1.5194782,1.3186275,1.302361,1.0660048,1.4416996,1.4972112,fearful
-594.17316,15.79632,-14.863522,-5.28757,-12.638992,-5.0207157,-19.77482,-4.7602863,-7.062154,-3.5945935,-6.7080092,7.6541348,0.84787476,4.8354506,5.011184,-0.750707,5.923579,14.121478,6.671256,7.829413,0.30138662,0.14685686,-0.0725968,0.052553296,0.036076374,-0.08918604,-0.107026465,-0.06593652,0.0011968138,0.023125803,-0.014653114,0.019373542,0.048536364,0.05309493,0.03011313,-0.02265572,0.0010567536,0.037668716,-0.017178735,-0.039496265,-0.09560049,-0.019314643,0.055065632,-0.022332212,-0.02139083,0.025845502,0.013050469,-0.009376248,-0.009932906,0.0038830342,0.011823204,-0.008235809,-0.007979144,-0.014666106,-0.027399778,-0.010219479,-0.0059572635,-0.011206182,0.001459551,-0.0049931044,176.68587,41.011765,31.873491,21.67424,30.71501,13.638893,24.29404,11.797172,14.526762,13.351162,13.978122,15.271586,19.449146,18.693312,13.592876,12.866638,16.185392,17.066586,13.292851,15.00171,14.681846,5.489436,5.044786,3.0576108,3.6986625,1.9752699,3.0789626,1.8484905,1.6134543,1.9521861,1.8076495,2.410207,2.5460994,2.287279,2.1510503,2.468156,2.256652,2.3970368,2.0542572,2.1641488,6.4294157,2.8232794,2.2000551,1.4228082,1.584061,1.0665942,1.570835,1.0477152,0.9817941,1.0797067,0.91109216,1.3037157,1.4069002,1.3498747,1.1881539,1.3264303,1.2692461,1.4950144,1.3151757,1.0901043,fearful
-537.6377,13.49047,-15.260673,-1.8913167,-18.596989,-3.9008794,-24.443213,-4.1401834,-5.086811,1.323142,-6.0580907,7.1334605,-3.672288,4.2966924,2.9448423,5.228123,14.025541,16.614582,12.335299,4.6890855,1.0561888,0.11475025,-0.22882195,0.052620053,0.04534668,-0.03481777,-0.053614594,-0.029677892,-0.017028814,-0.11142653,-0.051775124,0.0011274553,-0.06120823,-0.060548306,0.08168726,0.08045261,0.09641166,0.057089973,0.0058824406,0.0008683316,0.015235368,0.04276489,0.06411857,0.0729996,0.045575816,0.017032972,0.06732768,0.055103436,-0.0003018395,-0.010568947,0.028283136,0.016540797,-0.020979678,-0.038459186,-0.02986455,-0.031514216,0.004986949,0.004035925,0.025323933,0.01717951,164.80563,44.580605,32.66144,26.787771,39.910946,14.742442,29.689594,14.44037,14.818689,15.788213,15.009201,12.883906,20.853888,15.908027,13.754685,13.527838,18.874674,19.768774,16.71958,16.406708,15.14711,7.0033727,4.9200315,3.4428854,3.93083,2.1095874,3.4695907,2.091012,2.1137865,1.9153886,2.0140254,2.0496323,2.641457,2.249486,2.1507044,2.4221408,2.7339807,2.683519,2.4944417,2.7595165,7.0090003,3.009507,2.3670185,1.5958431,1.6099458,1.1012859,1.7307442,1.1384956,1.1429353,1.0604963,1.0421381,1.2058828,1.2018678,1.0705807,1.3135462,1.4268806,1.5248914,1.17704,1.4464062,1.6384368,fearful
-721.44086,60.645218,16.193874,21.343727,-5.771737,-0.4564854,-16.508581,-0.5311913,-12.633051,0.123869225,-6.2263207,1.2199932,-6.1706066,1.1116438,1.3669522,-2.942576,-1.8769892,0.096242696,-5.001659,-4.6795893,1.0501336,0.4458652,0.10633319,0.05884344,-0.1095188,-0.104062125,-0.042763606,-0.119187616,-0.13228647,0.018293884,-0.07408452,-0.014475902,-0.051270045,-0.010835327,-0.015150393,-0.010339147,0.015331641,-0.03352209,-0.009525974,-0.042570908,-0.017551523,-0.14368545,-0.04764202,0.0073765987,0.03582814,0.027330896,-0.00956536,0.02836401,0.038357154,-0.012335658,0.007119106,-0.027645675,0.004356939,-0.0009217357,0.026505629,0.009212082,-0.018365156,-0.011984283,-0.018157756,-0.015442433,162.55437,57.305958,36.09899,21.256067,28.703423,16.605822,23.79974,11.869273,16.950169,10.7468195,11.324658,9.654425,11.561811,11.757294,12.490729,11.947985,7.6247444,7.719946,7.7877016,7.069971,15.902441,7.6685414,5.071162,3.3393278,3.16201,2.4032612,3.3427503,1.9659642,2.1348379,1.6906441,1.8553845,1.4358917,1.6357414,1.8185104,1.6532207,1.5499135,1.2762336,1.2606155,1.1405433,1.1455798,6.677944,3.4456997,2.0565374,1.6840023,1.2691486,1.2808616,1.6659384,1.053899,1.1926689,0.944892,1.0294757,0.8285762,0.9316803,0.97851515,0.8018441,0.8007651,0.738678,0.735388,0.70189375,0.7412817,disgust
